"   ","SEG_NO","OWNER_NUM","BILL_NUM","BILL_DATE","CUSTOM_NUM","CUSTOMER_ID","STOCK","ITEM_NUM","BILLSTATE","FETCH_PERSON","FETCH_PERSON_ID_CARD","DEPT_ID","DOWNLOADFLAG","DEPTID","RESOURCE_NUM","CONTRACT_ITEM_NUM","FILIALE_CODE","EXTSYSID","EXTSYSSTACKID","PLAN_COUNT","ACT_COUNT","VALID_START_DATE","VALID_END_DATE","SPECIAL_REQUEST","CONSIGNEE_NAME","CONSIGNEE_ADDR","CONSIGNEE_RESPNDER","CONSIGNEE_TELE","INSERT_TIME","OPTFLAG","EBS_BILL_BATCH_ID","OUT_SETTLE_TYPE","HOSING_PRICE"
"27","00001","BX","DC111101749","2011/11/10","C04965||","C04965","P00086","X111100107","40","","","01","0","0101","","TI15111100509","BX","BX","P00086","0.000000","0.000000","2011/11/10 17:10:33","2011/11/10 17:10:33","","","","","","2011/11/10 17:40:53","0","","客户承担",""
"28","00001","BX","DC111100237","2011/11/3","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100525","BX","BX","P00086","0.000000","0.000000","2011/11/3 15:16:38","2011/11/3 15:16:38","","","","","","2011/11/3 15:40:40","0","","客户承担",""
"29","00001","BX","DC111101753","2011/11/11 10:40:46","C04965||","C04965","P00086","X111100107","10","","","01","0","0101","","TI15111100504","BX","BX","P00086","0.000000","0.000000","2011/11/11 10:40:46","2011/11/11 10:40:46","","","","","","2011/11/11 10:40:57","0","","客户承担",""
"30","00001","BX","DC111100416","2011/11/4","C04965||","C04965","P00086","X111100105","40","","","01","0","0101","","TI15111100517","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:02:53","2011/11/4 17:02:53","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"31","00001","BX","DC111100921","2011/11/8","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100506","BX","BX","P00086","0.000000","0.000000","2011/11/8 16:50:06","2011/11/8 16:50:06","","","","","","2011/11/8 17:40:43","0","","客户承担",""
"32","00001","BX","DC111100417","2011/11/4","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100506","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:12:52","2011/11/4 17:12:52","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"33","00001","BX","DC111100418","2011/11/4","C04965||","C04965","P00086","X111100105","40","","","01","0","0101","","TI15111100524","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:12:53","2011/11/4 17:12:53","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"34","00001","BX","DC111100419","2011/11/4","C04965||","C04965","P00086","X111100105","40","","","01","0","0101","","TI15111100524","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:12:54","2011/11/4 17:12:54","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"35","00001","BX","DC111100420","2011/11/4","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100505","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:12:55","2011/11/4 17:12:55","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"36","00001","BX","DC111100422","2011/11/4","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100507","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:22:52","2011/11/4 17:22:52","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"37","00001","BX","DC111100423","2011/11/4","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100507","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:22:53","2011/11/4 17:22:53","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"38","00001","BX","DC111100424","2011/11/4","C04965||","C04965","P00086","X111100108","40","","","01","0","0101","","TI15111100520","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:22:54","2011/11/4 17:22:54","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"39","00001","BX","DC111100421","2011/11/4","C04965||","C04965","P00086","X111100108","40","","","01","0","0101","","TI15111100520","BX","BX","P00086","0.000000","0.000000","2011/11/4 17:22:51","2011/11/4 17:22:51","","","","","","2011/11/4 17:40:46","0","","客户承担",""
"40","00001","BX","DC111102566","2011/11/16","C04965||","C04965","P00086","X111100106","40","","","01","0","0101","","TI15111100518","BX","BX","P00086","0.000000","0.000000","2011/11/16 16:51:54","2011/11/16 16:51:54","","","","","","2011/11/16 17:41:05","0","","客户承担",""
"41","00001","BX","DC111100813","2011/11/8","C04965||","C04965","P00086","X111100105","40","","","01","0","0101","","TI15111100519","BX","BX","P00086","0.000000","0.000000","2011/11/8 11:09:01","2011/11/8 11:09:01","","","","","","2011/11/8 11:40:46","0","","客户承担",""
"42","00001","BX","DC111102232","2011/11/14","C04965||","C04965","P00086","X111100105","40","","","01","0","0101","","TI15111100517","BX","BX","P00086","0.000000","0.000000","2011/11/14 17:01:34","2011/11/14 17:01:34","","","","","","2011/11/14 17:41:01","0","","客户承担",""
